seed,round,method,component,score
1,21,FedLoRA,total,0.39616346603868047
1,22,FedLoRA,citation,0.44581296054497677
1,22,FedLoRA,reasoning,0.39097574153700754
1,22,FedLoRA,verdict,0.3364931175704624
1,22,FedLoRA,rule alignment,0.4070589407431945
1,22,FedLoRA,total,0.39428103013860094
1,23,FedLoRA,citation,0.4472804353188871
1,23,FedLoRA,reasoning,0.38864467192765567
1,23,FedLoRA,verdict,0.3263009959887158
1,23,FedLoRA,rule alignment,0.40228511235536085
1,23,FedLoRA,total,0.3904457818762696
1,24,FedLoRA,citation,0.4367738355482831
1,24,FedLoRA,reasoning,0.378747448135057
1,24,FedLoRA,verdict,0.3244166482017196
1,24,FedLoRA,rule alignment,0.3942256636406357
1,24,FedLoRA,total,0.38276698810614496
1,25,FedLoRA,citation,0.43109703225777324
1,25,FedLoRA,reasoning,0.3855358086346699
1,25,FedLoRA,verdict,0.32783632229399334
1,25,FedLoRA,rule alignment,0.41257849281152426
1,25,FedLoRA,total,0.38790977979064745
1,26,FedLoRA,citation,0.42739250350401004
1,26,FedLoRA,reasoning,0.3772611355341232
1,26,FedLoRA,verdict,0.32054305974978975
1,26,FedLoRA,rule alignment,0.3911194209416555
1,26,FedLoRA,total,0.378386115662018
1,27,FedLoRA,citation,0.42528701157337473
1,27,FedLoRA,reasoning,0.35850915110567044
1,27,FedLoRA,verdict,0.3255141536935396
1,27,FedLoRA,rule alignment,0.39063992845474527
1,27,FedLoRA,total,0.37338102233937875
1,28,FedLoRA,citation,0.4172708788760773
1,28,FedLoRA,reasoning,0.3727297375937478
1,28,FedLoRA,verdict,0.317513273500962
1,28,FedLoRA,rule alignment,0.3806726750168689
1,28,FedLoRA,total,0.37164949437575795
1,29,FedLoRA,citation,0.41359810220022847
1,29,FedLoRA,reasoning,0.36607603893461327
1,29,FedLoRA,verdict,0.32431235630564265
1,29,FedLoRA,rule alignment,0.36394634751789373
1,29,FedLoRA,total,0.3670896958104305
1,30,FedLoRA,citation,0.40383058274731104
1,30,FedLoRA,reasoning,0.36086449878598414
1,30,FedLoRA,verdict,0.31614380280306853
1,30,FedLoRA,rule alignment,0.38326981490945505
1,30,FedLoRA,total,0.36490690900528117
1,31,FedLoRA,citation,0.4152403612992911
1,31,FedLoRA,reasoning,0.35202264647966497
1,31,FedLoRA,verdict,0.32474007706251484
1,31,FedLoRA,rule alignment,0.37430230803182674
1,31,FedLoRA,total,0.36546236514071634
1,32,FedLoRA,citation,0.4027592269167414
1,32,FedLoRA,reasoning,0.34670175973666123
1,32,FedLoRA,verdict,0.30465276355912846
1,32,FedLoRA,rule alignment,0.37021522286152364
1,32,FedLoRA,total,0.35490657011227056
1,33,FedLoRA,citation,0.37961680024024896
1,33,FedLoRA,reasoning,0.3440747079964599
1,33,FedLoRA,verdict,0.3053946866068022
1,33,FedLoRA,rule alignment,0.35329364764599214
1,33,FedLoRA,total,0.3451340136398992
1,34,FedLoRA,citation,0.4009726214351393
1,34,FedLoRA,reasoning,0.3431302373941592
1,34,FedLoRA,verdict,0.3035885626608168
1,34,FedLoRA,rule alignment,0.36017923748287023
1,34,FedLoRA,total,0.35111521473881085
1,35,FedLoRA,citation,0.387642332106907
1,35,FedLoRA,reasoning,0.352111380514985
1,35,FedLoRA,verdict,0.31000593622993133
1,35,FedLoRA,rule alignment,0.3564014074043143
1,35,FedLoRA,total,0.35132576271956795
1,36,FedLoRA,citation,0.3876587956723495
1,36,FedLoRA,reasoning,0.3292588341798085
1,36,FedLoRA,verdict,0.29193306665323693
1,36,FedLoRA,rule alignment,0.34296553501676064
1,36,FedLoRA,total,0.3372687228386913
1,37,FedLoRA,citation,0.3805033966432303
1,37,FedLoRA,reasoning,0.3327924490178682
1,37,FedLoRA,verdict,0.28673294391866244
1,37,FedLoRA,rule alignment,0.34155221236855615
1,37,FedLoRA,total,0.3349572623195448
1,38,FedLoRA,citation,0.37738062574985864
1,38,FedLoRA,reasoning,0.3318933722287833
1,38,FedLoRA,verdict,0.2850521127899846
1,38,FedLoRA,rule alignment,0.34386969893235303
1,38,FedLoRA,total,0.3339501360900664
1,39,FedLoRA,citation,0.379156875044555
1,39,FedLoRA,reasoning,0.3358344323709983
1,39,FedLoRA,verdict,0.29216084922849117
1,39,FedLoRA,rule alignment,0.3314402756108291
1,39,FedLoRA,total,0.3348678159017269
1,40,FedLoRA,citation,0.37762346636771416
1,40,FedLoRA,reasoning,0.32247134511371833
1,40,FedLoRA,verdict,0.2708993395918269
1,40,FedLoRA,rule alignment,0.34043752795663235
1,40,FedLoRA,total,0.32695961061532725
1,41,FedLoRA,citation,0.361848778713685
1,41,FedLoRA,reasoning,0.32833080712791557
1,41,FedLoRA,verdict,0.29022447253278905
1,41,FedLoRA,rule alignment,0.3271276701074146
1,41,FedLoRA,total,0.3269430889714761
1,42,FedLoRA,citation,0.3557739172424395
1,42,FedLoRA,reasoning,0.32039582100668096
1,42,FedLoRA,verdict,0.2847019044402528
1,42,FedLoRA,rule alignment,0.32184891203580074
1,42,FedLoRA,total,0.3206074841298375
1,43,FedLoRA,citation,0.35549207845398645
1,43,FedLoRA,reasoning,0.3125672018276599
1,43,FedLoRA,verdict,0.28176599614450537
1,43,FedLoRA,rule alignment,0.32605263397284334
1,43,FedLoRA,total,0.3182952059924896
1,44,FedLoRA,citation,0.3564272594806277
1,44,FedLoRA,reasoning,0.32098536864823823
1,44,FedLoRA,verdict,0.27826062680459185
1,44,FedLoRA,rule alignment,0.32867212147329744
1,44,FedLoRA,total,0.3207020064604358
1,45,FedLoRA,citation,0.3648285025233814
1,45,FedLoRA,reasoning,0.3142755615267294
1,45,FedLoRA,verdict,0.27111959450194956
1,45,FedLoRA,rule alignment,0.33247711987919676
1,45,FedLoRA,total,0.3197651166901909
1,46,FedLoRA,citation,0.3514956004179911
1,46,FedLoRA,reasoning,0.30569354063772264
1,46,FedLoRA,verdict,0.2612566756668152
1,46,FedLoRA,rule alignment,0.31612887190531136
1,46,FedLoRA,total,0.30812190559358066
1,47,FedLoRA,citation,0.34403258233962264
1,47,FedLoRA,reasoning,0.30282953840473553
1,47,FedLoRA,verdict,0.27018445413674663
1,47,FedLoRA,rule alignment,0.31439547218461966
1,47,FedLoRA,total,0.3072822150774369
1,48,FedLoRA,citation,0.3421512814555611
1,48,FedLoRA,reasoning,0.3126841420885941
1,48,FedLoRA,verdict,0.27325523539245267
1,48,FedLoRA,rule alignment,0.3036108039329682
1,48,FedLoRA,total,0.3083790326251753
1,49,FedLoRA,citation,0.33497912558734655
1,49,FedLoRA,reasoning,0.30046078674000154
1,49,FedLoRA,verdict,0.2570202828149999
1,49,FedLoRA,rule alignment,0.30363147586665173
1,49,FedLoRA,total,0.2988643832959174
1,50,FedLoRA,citation,0.3382539776306064
1,50,FedLoRA,reasoning,0.29823827709791684
1,50,FedLoRA,verdict,0.25767046933002874
1,50,FedLoRA,rule alignment,0.3046183925291438
1,50,FedLoRA,total,0.29937627337536254
1,51,FedLoRA,citation,0.3259920951580645
1,51,FedLoRA,reasoning,0.3007849624273187
1,51,FedLoRA,verdict,0.25770148577886776
1,51,FedLoRA,rule alignment,0.2994263526376395
1,51,FedLoRA,total,0.2960441544899566
1,52,FedLoRA,citation,0.3084228318270851
1,52,FedLoRA,reasoning,0.29349381004900643
1,52,FedLoRA,verdict,0.26130723812929335
1,52,FedLoRA,rule alignment,0.29529780983275095
1,52,FedLoRA,total,0.2895402224703467
1,53,FedLoRA,citation,0.3261185214587581
1,53,FedLoRA,reasoning,0.2811945110999204
1,53,FedLoRA,verdict,0.24665073113565378
1,53,FedLoRA,rule alignment,0.2987272556712219
1,53,FedLoRA,total,0.2872961176128235
1,54,FedLoRA,citation,0.30945373807901305
1,54,FedLoRA,reasoning,0.27838115372608707
1,54,FedLoRA,verdict,0.24562010380814694
1,54,FedLoRA,rule alignment,0.2799202829124619
1,54,FedLoRA,total,0.27826686317210847
1,55,FedLoRA,citation,0.3260286342585492
1,55,FedLoRA,reasoning,0.26993236208464455
1,55,FedLoRA,verdict,0.2516173619815402
1,55,FedLoRA,rule alignment,0.2829096612422004
1,55,FedLoRA,total,0.2819731399338558
1,56,FedLoRA,citation,0.3125928841883319
1,56,FedLoRA,reasoning,0.27514887370325136
1,56,FedLoRA,verdict,0.25316379808942047
1,56,FedLoRA,rule alignment,0.2841706370143863
1,56,FedLoRA,total,0.28081796008329074
1,57,FedLoRA,citation,0.3186645334389936
1,57,FedLoRA,reasoning,0.2677207555471369
1,57,FedLoRA,verdict,0.2383958801846729
1,57,FedLoRA,rule alignment,0.2788995644977631
1,57,FedLoRA,total,0.27536124296961034
1,58,FedLoRA,citation,0.3117158463366577
1,58,FedLoRA,reasoning,0.2634606130887744
1,58,FedLoRA,verdict,0.2537102475010892
1,58,FedLoRA,rule alignment,0.2798809198854069
1,58,FedLoRA,total,0.2763708913631504
1,59,FedLoRA,citation,0.31086522003505374
1,59,FedLoRA,reasoning,0.28536879431514095
1,59,FedLoRA,verdict,0.24347012371664473
1,59,FedLoRA,rule alignment,0.2841523814080623
1,59,FedLoRA,total,0.2810249505140794
1,60,FedLoRA,citation,0.2994295988668511
1,60,FedLoRA,reasoning,0.24207931822511838
1,60,FedLoRA,verdict,0.24187182537499283
1,60,FedLoRA,rule alignment,0.28305225724654015
1,60,FedLoRA,total,0.2645596029773045
1,61,FedLoRA,citation,0.2879461959272366
1,61,FedLoRA,reasoning,0.25208780165239
1,61,FedLoRA,verdict,0.24324251113425369
1,61,FedLoRA,rule alignment,0.26915457277308874
1,61,FedLoRA,total,0.2622544318157073
1,62,FedLoRA,citation,0.2978459999666065
1,62,FedLoRA,reasoning,0.2652882459458255
1,62,FedLoRA,verdict,0.22732644150931192
1,62,FedLoRA,rule alignment,0.26823475453512596
1,62,FedLoRA,total,0.26452653505975243
1,63,FedLoRA,citation,0.2889371926999176
1,63,FedLoRA,reasoning,0.2622522926240912
1,63,FedLoRA,verdict,0.2227037909437617
1,63,FedLoRA,rule alignment,0.2692906574139412
1,63,FedLoRA,total,0.26044406518093544
1,64,FedLoRA,citation,0.2902007886320758
1,64,FedLoRA,reasoning,0.24903722691520994
1,64,FedLoRA,verdict,0.2307825706628783
1,64,FedLoRA,rule alignment,0.2747242646830094
1,64,FedLoRA,total,0.2599018608349034
1,65,FedLoRA,citation,0.28858988530087276
1,65,FedLoRA,reasoning,0.2678937892652472
1,65,FedLoRA,verdict,0.22518895892887472
1,65,FedLoRA,rule alignment,0.27733842763812255
1,65,FedLoRA,total,0.26428053336463553
1,66,FedLoRA,citation,0.28685299991620195
1,66,FedLoRA,reasoning,0.2440925164091084
1,66,FedLoRA,verdict,0.21543892430331474
1,66,FedLoRA,rule alignment,0.2527997928128538
1,66,FedLoRA,total,0.24936069454018248
1,67,FedLoRA,citation,0.27702441638583636
1,67,FedLoRA,reasoning,0.2566470702756185
1,67,FedLoRA,verdict,0.21608149251403097
1,67,FedLoRA,rule alignment,0.2541371350680016
1,67,FedLoRA,total,0.2510980253212527
1,68,FedLoRA,citation,0.2868797465964284
1,68,FedLoRA,reasoning,0.24235100921645045
1,68,FedLoRA,verdict,0.22779772777022075
1,68,FedLoRA,rule alignment,0.24962382690670815
1,68,FedLoRA,total,0.2512994367379391
1,69,FedLoRA,citation,0.27596167209403194
1,69,FedLoRA,reasoning,0.2406144300594727
1,69,FedLoRA,verdict,0.2134570400353866
1,69,FedLoRA,rule alignment,0.2575875181798564
1,69,FedLoRA,total,0.24605651068616774
1,70,FedLoRA,citation,0.2693533367608787
1,70,FedLoRA,reasoning,0.24242919888220826
1,70,FedLoRA,verdict,0.21672866013822917
1,70,FedLoRA,rule alignment,0.24248471510331476
1,70,FedLoRA,total,0.2427462019101024
1,71,FedLoRA,citation,0.26040399790902125
1,71,FedLoRA,reasoning,0.23777318730021055
1,71,FedLoRA,verdict,0.21138896465596005
1,71,FedLoRA,rule alignment,0.25167070982879575
1,71,FedLoRA,total,0.23961433879706762
1,72,FedLoRA,citation,0.2745357177803966
1,72,FedLoRA,reasoning,0.2464797324505116
1,72,FedLoRA,verdict,0.21545687158767315
1,72,FedLoRA,rule alignment,0.2552740194271453
1,72,FedLoRA,total,0.24749687096259998
1,73,FedLoRA,citation,0.27385650237600284
1,73,FedLoRA,reasoning,0.23070072590724103
1,73,FedLoRA,verdict,0.2119175975690969
1,73,FedLoRA,rule alignment,0.23105160801712354
1,73,FedLoRA,total,0.23686406436187196
1,74,FedLoRA,citation,0.2556679814336031
1,74,FedLoRA,reasoning,0.2330408357068711
1,74,FedLoRA,verdict,0.2133456757101376
1,74,FedLoRA,rule alignment,0.24765671364538983
1,74,FedLoRA,total,0.23669700772707447
1,75,FedLoRA,citation,0.2603428115512963
1,75,FedLoRA,reasoning,0.23470948159013802
1,75,FedLoRA,verdict,0.2132191094205439
1,75,FedLoRA,rule alignment,0.23715044503352578
1,75,FedLoRA,total,0.23623341372670664
1,76,FedLoRA,citation,0.26718878257554607
1,76,FedLoRA,reasoning,0.2359706569324864
1,76,FedLoRA,verdict,0.21171588227956692
1,76,FedLoRA,rule alignment,0.22709455297472253
1,76,FedLoRA,total,0.2359362738884687
1,77,FedLoRA,citation,0.24665659330782524
1,77,FedLoRA,reasoning,0.23917802047509426
1,77,FedLoRA,verdict,0.1956764245569998
1,77,FedLoRA,rule alignment,0.2229629656741934
1,77,FedLoRA,total,0.22692925374357323
1,78,FedLoRA,citation,0.2503224809854636
1,78,FedLoRA,reasoning,0.22796827829016822
1,78,FedLoRA,verdict,0.20926655388985363
1,78,FedLoRA,rule alignment,0.23775103467749664
1,78,FedLoRA,total,0.2308379491413791
1,79,FedLoRA,citation,0.2482094344003112
1,79,FedLoRA,reasoning,0.22861676153775753
1,79,FedLoRA,verdict,0.20039759377795585
1,79,FedLoRA,rule alignment,0.2281369391826906
1,79,FedLoRA,total,0.22636417334243214
1,80,FedLoRA,citation,0.2638883359899108
1,80,FedLoRA,reasoning,0.21454266340927133
1,80,FedLoRA,verdict,0.1963663750793271
1,80,FedLoRA,rule alignment,0.23110801374693118
1,80,FedLoRA,total,0.2256480795394771
1,81,FedLoRA,citation,0.2554537193830146
1,81,FedLoRA,reasoning,0.21822118331782378
1,81,FedLoRA,verdict,0.19555346251219743
1,81,FedLoRA,rule alignment,0.2209559385610343
1,81,FedLoRA,total,0.222409338181357
1,82,FedLoRA,citation,0.2479142727276165
1,82,FedLoRA,reasoning,0.23163874238147747
1,82,FedLoRA,verdict,0.1864325628459031
1,82,FedLoRA,rule alignment,0.22136371742413333
1,82,FedLoRA,total,0.22235107509264984
1,83,FedLoRA,citation,0.2427626276277003
1,83,FedLoRA,reasoning,0.24038858037356797
1,83,FedLoRA,verdict,0.19894918055427574
1,83,FedLoRA,rule alignment,0.23969843763076615
1,83,FedLoRA,total,0.23048421368371763
1,84,FedLoRA,citation,0.2471708898026473
1,84,FedLoRA,reasoning,0.21625482073088442
1,84,FedLoRA,verdict,0.18929445427311864
1,84,FedLoRA,rule alignment,0.23026982853348602
1,84,FedLoRA,total,0.220046747944904
1,85,FedLoRA,citation,0.24215708700748775
1,85,FedLoRA,reasoning,0.22939659247854985
1,85,FedLoRA,verdict,0.18117618304237598
1,85,FedLoRA,rule alignment,0.2113882595270111
1,85,FedLoRA,total,0.2169299471614331
1,86,FedLoRA,citation,0.2332209889206909
1,86,FedLoRA,reasoning,0.21863510343762327
1,86,FedLoRA,verdict,0.1972910297559822
1,86,FedLoRA,rule alignment,0.22437228953038704
1,86,FedLoRA,total,0.21809299360653267
1,87,FedLoRA,citation,0.2508748946756584
1,87,FedLoRA,reasoning,0.21893680202876656
1,87,FedLoRA,verdict,0.18489424021964854
1,87,FedLoRA,rule alignment,0.23050513642934137
1,87,FedLoRA,total,0.220724351618325
1,88,FedLoRA,citation,0.23244722292175485
1,88,FedLoRA,reasoning,0.20582706167803366
1,88,FedLoRA,verdict,0.1949627366036028
1,88,FedLoRA,rule alignment,0.22416378875587525
1,88,FedLoRA,total,0.21343336613592456
1,89,FedLoRA,citation,0.22504003333229924
1,89,FedLoRA,reasoning,0.1964400215817272
1,89,FedLoRA,verdict,0.1982430755871887
1,89,FedLoRA,rule alignment,0.21280100395974133
1,89,FedLoRA,total,0.20731298449633842
1,90,FedLoRA,citation,0.22397627581415183
1,90,FedLoRA,reasoning,0.21035913235030537
1,90,FedLoRA,verdict,0.19327764309154646
1,90,FedLoRA,rule alignment,0.21797352406848905
1,90,FedLoRA,total,0.211015924245214
1,91,FedLoRA,citation,0.228316889100721
1,91,FedLoRA,reasoning,0.20218574063136918
1,91,FedLoRA,verdict,0.18954722175841374
1,91,FedLoRA,rule alignment,0.21344152799839772
1,91,FedLoRA,total,0.207810055503874
1,92,FedLoRA,citation,0.22744458063399028
1,92,FedLoRA,reasoning,0.20993617741394963
1,92,FedLoRA,verdict,0.17928040490544714
1,92,FedLoRA,rule alignment,0.21412015565964473
1,92,FedLoRA,total,0.2074861307409732
1,93,FedLoRA,citation,0.23531457769139255
1,93,FedLoRA,reasoning,0.19933175106686973
1,93,FedLoRA,verdict,0.18111367155939834
1,93,FedLoRA,rule alignment,0.21465160783333032
1,93,FedLoRA,total,0.20683690919942468
1,94,FedLoRA,citation,0.21118950418335028
1,94,FedLoRA,reasoning,0.2057254825020332
1,94,FedLoRA,verdict,0.17285729456032078
1,94,FedLoRA,rule alignment,0.20759949671019828
1,94,FedLoRA,total,0.1992492437785674
1,95,FedLoRA,citation,0.22574240280655283
1,95,FedLoRA,reasoning,0.19210069647120126
1,95,FedLoRA,verdict,0.1816395841055142
1,95,FedLoRA,rule alignment,0.20903050358718245
1,95,FedLoRA,total,0.20128180638681362
1,96,FedLoRA,citation,0.22519912597826441
1,96,FedLoRA,reasoning,0.20168905625786976
1,96,FedLoRA,verdict,0.17252487367603533
1,96,FedLoRA,rule alignment,0.20111694973911312
1,96,FedLoRA,total,0.20016110673875848
1,97,FedLoRA,citation,0.20450674274482572
1,97,FedLoRA,reasoning,0.20832198220851786
1,97,FedLoRA,verdict,0.18691930388827774
1,97,FedLoRA,rule alignment,0.20811716990205578
1,97,FedLoRA,total,0.20197654030124237
1,98,FedLoRA,citation,0.2101920240630231
1,98,FedLoRA,reasoning,0.19762871423248488
1,98,FedLoRA,verdict,0.18090369086751348
1,98,FedLoRA,rule alignment,0.19129343236593235
1,98,FedLoRA,total,0.19532122947556607
1,99,FedLoRA,citation,0.21053709587253222
1,99,FedLoRA,reasoning,0.19732492420045367
1,99,FedLoRA,verdict,0.1800430082473203
1,99,FedLoRA,rule alignment,0.1919444733373563
1,99,FedLoRA,total,0.1952313979575705
1,100,FedLoRA,citation,0.21828326633173756
1,100,FedLoRA,reasoning,0.20762144226584348
1,100,FedLoRA,verdict,0.16786694728837956
1,100,FedLoRA,rule alignment,0.204966699244368
1,100,FedLoRA,total,0.19981732593365592
1,1,Conflict-aware,citation,0.45726165067706814
1,1,Conflict-aware,reasoning,0.39521373187217484
1,1,Conflict-aware,verdict,0.34017872355860557
1,1,Conflict-aware,rule alignment,0.41364950197206857
1,1,Conflict-aware,total,0.4006541135149846
1,2,Conflict-aware,citation,0.44874973594038425
1,2,Conflict-aware,reasoning,0.3829123451488786
1,2,Conflict-aware,verdict,0.3404849815190113
1,2,Conflict-aware,rule alignment,0.3959845073692459
1,2,Conflict-aware,total,0.39137928438336167
1,3,Conflict-aware,citation,0.4527119112590678
1,3,Conflict-aware,reasoning,0.38620222146571154
1,3,Conflict-aware,verdict,0.3341300918430374
1,3,Conflict-aware,rule alignment,0.40533048328216237
1,3,Conflict-aware,total,0.39363726387167225
1,4,Conflict-aware,citation,0.44816856402105504
1,4,Conflict-aware,reasoning,0.3773195774270936
1,4,Conflict-aware,verdict,0.3369179645495699
1,4,Conflict-aware,rule alignment,0.388375946468761
1,4,Conflict-aware,total,0.38714269466453655
1,5,Conflict-aware,citation,0.4208452152247893
1,5,Conflict-aware,reasoning,0.36295707969720403
1,5,Conflict-aware,verdict,0.3390607611699139
1,5,Conflict-aware,rule alignment,0.384882576935593
1,5,Conflict-aware,total,0.3758401333949556
1,6,Conflict-aware,citation,0.42433265765073
1,6,Conflict-aware,reasoning,0.38333869446769314
1,6,Conflict-aware,verdict,0.3284704631350394
1,6,Conflict-aware,rule alignment,0.38627012130530597
1,6,Conflict-aware,total,0.3804564127978115
1,7,Conflict-aware,citation,0.4321219047617856
1,7,Conflict-aware,reasoning,0.3577541311870092
1,7,Conflict-aware,verdict,0.3382212857328275
1,7,Conflict-aware,rule alignment,0.39791243216399624
1,7,Conflict-aware,total,0.3794945234125553
1,8,Conflict-aware,citation,0.4161098065437294
1,8,Conflict-aware,reasoning,0.35554521219864105
1,8,Conflict-aware,verdict,0.32851950964197113
1,8,Conflict-aware,rule alignment,0.39169085393718706
1,8,Conflict-aware,total,0.3711590634934549
1,9,Conflict-aware,citation,0.4167038717310706
1,9,Conflict-aware,reasoning,0.3636723116083804
1,9,Conflict-aware,verdict,0.31434978694562427
1,9,Conflict-aware,rule alignment,0.38273612895712317
1,9,Conflict-aware,total,0.36841233394311246
1,10,Conflict-aware,citation,0.40215658236323637
1,10,Conflict-aware,reasoning,0.3469143167940488
1,10,Conflict-aware,verdict,0.3228789125488892
1,10,Conflict-aware,rule alignment,0.36142907789047934
1,10,Conflict-aware,total,0.3576189843443419
1,11,Conflict-aware,citation,0.41592755769847317
1,11,Conflict-aware,reasoning,0.33867479434409464
1,11,Conflict-aware,verdict,0.3176947740405376
1,11,Conflict-aware,rule alignment,0.36391832018003795
1,11,Conflict-aware,total,0.3577916852739887
1,12,Conflict-aware,citation,0.4035047070839606
1,12,Conflict-aware,reasoning,0.34897645375691744
1,12,Conflict-aware,verdict,0.30580056249973925
1,12,Conflict-aware,rule alignment,0.35864562739012745
1,12,Conflict-aware,total,0.3537483790010257
1,13,Conflict-aware,citation,0.39242488697691513
1,13,Conflict-aware,reasoning,0.3329729798958235
1,13,Conflict-aware,verdict,0.30184910953110355
1,13,Conflict-aware,rule alignment,0.3535308499219158
1,13,Conflict-aware,total,0.3441665630801349
1,14,Conflict-aware,citation,0.4028403339567822
1,14,Conflict-aware,reasoning,0.34966057368811
1,14,Conflict-aware,verdict,0.3000507349607335
1,14,Conflict-aware,rule alignment,0.3655589298861827
1,14,Conflict-aware,total,0.3537327253130485
1,15,Conflict-aware,citation,0.3907403034644477
1,15,Conflict-aware,reasoning,0.34395877305060174
1,15,Conflict-aware,verdict,0.28899775859601745
1,15,Conflict-aware,rule alignment,0.35298111380262454
